gisco_id,street_name,country,named_after_id,person,gender,category,tag,checked,ignore,named_after_n,named_after_custom_label,session,time,label,description,instance_of_label,date_of_birth,date_of_death
RO_143450,Piața Cluj,RO,Q100188,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:38:56Z,Cluj-Napoca,city and seat of Cluj County in northwestern Romania,municipiu of Romania,NA,NA
RO_143450,Piața Cibin,RO,Q167640,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:38:36Z,Cibin River,river in Romania,river,NA,NA
RO_143450,Piața Aurel Vlaicu,RO,Q781514,1,male,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:37:53Z,Aurel Vlaicu,Romanian aviation pioneer,human,+1882-11-19T00:00:00Z,+1913-09-13T00:00:00Z
RO_143450,Piața Aurarilor,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:37:39Z,NA,NA,NA,NA,NA
RO_143450,Piața Armelor,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:37:20Z,NA,NA,NA,NA,NA
RO_143450,Piata Armelor,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:37:12Z,NA,NA,NA,NA,NA
RO_143450,Piața Albert Huet,RO,Q577820,1,male,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:37:08Z,Albert Huet,Hungarian judge (1537-1607),human,+1537-00-00T00:00:00Z,+1607-04-23T00:00:00Z
RO_143450,Piața 1 Decembrie 1918,RO,Q61081194,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:36:07Z,Great Union,1918 unification of the Kingdom of Romania with most ethnically Romanian territories,NA,NA,NA
RO_143450,Pasajul Tălmaciu,RO,Q679428,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:35:27Z,Tălmaciu,"town in Sibiu County, Romania",town in Romania,NA,NA
RO_143450,Pasajul Spitalului,RO,Q16917,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:34:33Z,hospital,"health care facility, for individual buildings use hospital building, for organizations use medical organization",NA,NA,NA
RO_143450,Pasajul Școlii,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:34:18Z,NA,NA,NA,NA,NA
RO_143450,Pasajul Scărilor,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:33:53Z,NA,NA,NA,NA,NA
RO_143450,Pasajul Petőfi Sándor,RO,Q81219,1,male,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:27:00Z,Sándor Petőfi,Hungarian poet and liberal revolutionary,human,+1823-01-01T00:00:00Z,+1849-07-31T00:00:00Z
RO_143450,Pasajul Aurarilor,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:26:43Z,NA,NA,NA,NA,NA
RO_143450,Pasaj pietonal subteran Piața Unirii,RO,NA,NA,NA,NA,NA,1,1,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:26:15Z,NA,NA,NA,NA,NA
RO_143450,Paralel cu drumul,RO,NA,NA,NA,NA,NA,1,1,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:26:12Z,NA,NA,NA,NA,NA
RO_143450,Padurea Dumbrava,RO,Q5313744,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:26:07Z,Dumbrava Sibiului Natural Park,protected area in Romania (2.706.),protected area,NA,NA
RO_143450,McDrive,RO,NA,NA,NA,NA,NA,1,1,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:25:46Z,NA,NA,NA,NA,NA
RO_143450,Intrarea Siretului,RO,Q208302,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:25:20Z,Siret River,river in Romania and Ukraine,river,NA,NA
RO_143450,Intrarea Arieșului,RO,Q660435,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:24:48Z,Arieș River,"tributary of Mureș River in Transylvania, Romania",river,NA,NA
RO_143450,Habermann Markt,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:24:29Z,NA,NA,NA,NA,NA
RO_143450,Fundătura Lânii,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:23:50Z,NA,NA,NA,NA,NA
RO_143450,Fundătura Brazilor,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:23:09Z,NA,NA,NA,NA,NA
RO_143450,Drumul Ocnei,RO,Q186719,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:22:52Z,Ocna Sibiului,"town in Sibiu County, Romania",town in Romania,NA,NA
RO_143450,Deal Poplaca - Calea Poplacii,RO,NA,NA,NA,NA,NA,1,1,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:22:21Z,NA,NA,NA,NA,NA
RO_143450,Calea Turnișorului,RO,Q493113,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:21:55Z,Turnișor,"residential district of Sibiu, Romania",NA,NA,NA
RO_143450,Calea Șurii Mici,RO,Q5059486,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:21:29Z,Șura Mică,"commune in Sibiu County, Romania",commune of Romania,NA,NA
RO_143450,Calea Șurii Mari,RO,Q5059532,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:21:02Z,Șura Mare,"commune in Sibiu County, Romania",commune of Romania,NA,NA
RO_143450,Calea Rășinari,RO,Q5059649,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:20:32Z,Rășinari,"commune in Sibiu County, Romania",commune of Romania,NA,NA
RO_143450,Calea Poplăcii,RO,Q5056058,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:19:52Z,Poplaca,"commune in Sibiu County, Romania",commune of Romania,NA,NA
RO_143450,Calea Gușteriței,RO,Q639873,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:19:34Z,Gușterița,NA,NA,NA,NA
RO_143450,Calea Dumbrăvii - Cimitir,RO,NA,NA,NA,NA,NA,1,1,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:16:33Z,NA,NA,NA,NA,NA
RO_143450,Calea Dumbrăvii,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:16:30Z,NA,NA,NA,NA,NA
RO_143450,Calea Cisnădiei,RO,Q837173,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:16:25Z,Cisnădie,"town in Sibiu County, Romania",town in Romania,NA,NA
RO_143450,Bulevardul Victoriei,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:15:54Z,NA,NA,NA,NA,NA
RO_143450,Bulevardul Vasile Milea,RO,Q1365612,1,male,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:15:31Z,Vasile Milea,Romanian general and politician (1927-1989),human,+1927-01-01T00:00:00Z,+1989-12-22T00:00:00Z
RO_143450,Bulevardul Mihai Viteazul,RO,Q118755,1,male,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:15:13Z,Michael the Brave,"Romanian prince of Wallachia, Transylvania and Moldavia",human,+1558-01-01T00:00:00Z,+1601-08-19T00:00:00Z
RO_143450,Bulevardul General Vasile Milea,RO,Q1365612,1,male,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:15:00Z,Vasile Milea,Romanian general and politician (1927-1989),human,+1927-01-01T00:00:00Z,+1989-12-22T00:00:00Z
RO_143450,Aleea Valea Săpunului,RO,Q7910393,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:14:45Z,Valea Săpunului River,river in Romania,river,NA,NA
RO_143450,Aleea Valea Frumoasei,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:14:09Z,NA,NA,NA,NA,NA
RO_143450,Aleea Turnu Roșu,RO,Q3918303,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:14:03Z,Turnu Roșu,"commune in Sibiu County, Romania",commune of Romania,NA,NA
RO_143450,Aleea Tizian,RO,Q47551,1,male,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:13:45Z,Titian,Italian painter (c.1490-1576),human,+1490-00-00T00:00:00Z,+1576-08-27T00:00:00Z
RO_143450,Aleea Țesătorilor,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:13:20Z,NA,NA,NA,NA,NA
RO_143450,Aleea Târgul Cailor,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:13:01Z,NA,NA,NA,NA,NA
RO_143450,Aleea Taberei,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:12:40Z,NA,NA,NA,NA,NA
RO_143450,Aleea Streiu,RO,Q7623194,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:12:34Z,Streiu River,river in Romania,river,NA,NA
RO_143450,Aleea Șteaza,RO,Q8083888,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:10:32Z,Șteaza River,"in Sibiu County, Romania",river,NA,NA
RO_143450,Aleea Sibiel,RO,Q726219,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:10:11Z,Sibiel,"locality in Sibiu County, Romania",constituent locality,NA,NA
RO_143450,Aleea Seviș,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:09:52Z,NA,NA,NA,NA,NA
RO_143450,Aleea Șelimbăr,RO,Q3404145,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:09:23Z,Șelimbăr,"commune in Sibiu County, Romania",commune of Romania,NA,NA
RO_143450,Aleea Rusciorului,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:08:48Z,NA,NA,NA,NA,NA
RO_143450,Aleea Roșiorilor,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:01:37Z,NA,NA,NA,NA,NA
RO_143450,Aleea Rafael,RO,Q5597,1,male,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:01:10Z,Raphael,Italian painter and architect (1483–1520),human,+1483-04-06T00:00:00Z,+1520-04-06T00:00:00Z
RO_143450,Aleea Principală,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:00:54Z,NA,NA,NA,NA,NA
RO_143450,Aleea Petuniei,RO,Q161103,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:00:34Z,Petunia,genus of flowering plants,taxon,NA,NA
RO_143450,Aleea Parcul Cetății,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:00:18Z,NA,NA,NA,NA,NA
RO_143450,Aleea Pajiștei,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:00:14Z,NA,NA,NA,NA,NA
RO_143450,Aleea Nicolae Tonitza,RO,Q733762,1,male,culture,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:00:01Z,Nicolae Tonitza,Romanian painter (1886-1940),human,+1886-04-13T00:00:00Z,+1940-02-27T00:00:00Z
RO_143450,Aleea Monet,RO,Q296,1,male,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T08:59:35Z,Claude Monet,French impressionist painter (1840-1926),human,+1840-11-14T00:00:00Z,+1926-12-05T00:00:00Z
RO_143450,Aleea Mihai Eminescu,RO,Q184935,1,male,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T08:59:17Z,Mihai Eminescu,"Romanian poet, novelist and journalist (1850-1889)",human,+1850-01-15T00:00:00Z,+1889-06-15T00:00:00Z
RO_143450,Aleea Infanteristilor,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T08:59:03Z,NA,NA,NA,NA,NA
RO_143450,Aleea Iasomiei,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T08:59:00Z,NA,NA,NA,NA,NA
RO_143450,Aleea Geniștilor,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T08:58:54Z,NA,NA,NA,NA,NA
RO_143450,Aleea Frații Buzești,RO,Q25459719,1,male,,,1,0,3,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T08:58:16Z,Stroe Buzescu,NA,human,+1550-00-00T00:00:00Z,+1602-10-02T00:00:00Z
RO_143450,Aleea Frații Buzești,RO,Q12738437,1,male,,,1,0,3,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T08:57:21Z,Preda Buzescu,NA,human,+1550-00-00T00:00:00Z,+1608-00-00T00:00:00Z
RO_143450,Aleea Frații Buzești,RO,Q28726062,1,male,,,1,0,3,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T08:56:33Z,Radu Buzescu,NA,human,+1550-00-00T00:00:00Z,NA
RO_143450,Aleea Fântânele,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T08:55:27Z,NA,NA,NA,NA,NA
RO_143450,Aleea Crăițelor,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T08:54:59Z,NA,NA,NA,NA,NA
RO_143450,Aleea Filozofilor,RO,Q4964182,0,NA,,,1,0,1,NA,55ed847a6c94e58e8aefe36a77836a3c,2022-10-04T09:55:53Z,philosopher,person with an extensive knowledge of philosophy,occupation,NA,NA
RO_143450,Aleea Călăreților,RO,Q2730732,0,NA,,,1,0,1,NA,55ed847a6c94e58e8aefe36a77836a3c,2022-10-04T09:53:16Z,equestrian,sportsperson who rides horses,profession,NA,NA
RO_143450,Aleea Călărașilor,RO,NA,0,NA,,,1,0,1,NA,55ed847a6c94e58e8aefe36a77836a3c,2022-10-04T09:52:41Z,NA,NA,NA,NA,NA
RO_143450,Aleea Buia,RO,Q303636,0,NA,,,1,0,1,NA,55ed847a6c94e58e8aefe36a77836a3c,2022-10-04T09:51:47Z,Buia,"village in Sibiu County, Romania",village,NA,NA
RO_143450,Aleea Biruinței,RO,NA,0,NA,,,1,0,1,NA,55ed847a6c94e58e8aefe36a77836a3c,2022-10-04T09:51:26Z,NA,NA,NA,NA,NA
RO_143450,Aleea Artileriștilor,RO,Q4070283,0,NA,,,1,0,1,NA,55ed847a6c94e58e8aefe36a77836a3c,2022-10-04T09:48:13Z,gunneur,person who operates artillery,military profession,NA,NA
RO_143450,Alea haiducului,RO,Q217731,0,NA,,,1,0,1,NA,55ed847a6c94e58e8aefe36a77836a3c,2022-10-04T09:47:54Z,hajduk,peasant irregular infantry found in Central and Southeast Europe from the early 17th to mid 19th centuries,occupation,NA,NA
